customer_id,Age,Gender,SubscriptionType,MonthlyUsageHours,NumTransactions,Complaints,Churn
101030,41,Male,Basic,183,17,6,0
103169,57,Male,Gold,196,39,7,1
101163,29,Male,Premium,187,25,2,0
100476,25,Female,Gold,141,46,8,0
103299,26,Male,Premium,194,24,0,0
101442,46,Male,Gold,157,26,6,1
101389,68,Male,Premium,6,32,5,1
102838,33,Male,Premium,22,24,8,0
100491,32,Male,Basic,193,31,0,1
103809,50,Male,Premium,122,50,4,0
102466,32,Male,Gold,176,15,1,1
104351,53,Male,Premium,175,14,1,0
104789,70,Female,Basic,31,9,5,1
102151,27,Male,Premium,124,28,3,0
101916,52,Male,Premium,192,15,2,0
103924,31,Female,Premium,108,29,10,0
103228,64,Female,Premium,11,38,5,0
101771,24,Male,Gold,142,15,9,0
101315,35,Male,Premium,34,26,2,1
102975,31,Female,Gold,163,39,10,0
101974,58,Male,Gold,123,45,6,0
103013,66,Male,Basic,117,33,4,0
101186,35,Female,Gold,51,39,8,1
104687,56,Female,Gold,109,19,8,0
101216,18,Female,Premium,108,42,5,0
102573,44,Male,Basic,95,24,5,0
103755,29,Male,Gold,130,37,5,1
100965,58,Male,Premium,43,45,10,1
101399,18,Female,Premium,9,27,7,0
102353,34,Male,Gold,43,50,10,0
102123,42,Female,Gold,35,8,1,0
103372,68,Male,Premium,34,50,8,0
100794,20,Male,Basic,153,49,9,0
103636,67,Male,Premium,49,36,1,1
100923,38,Male,Basic,30,14,6,0
102272,22,Male,Basic,64,39,9,0
102615,18,Male,Premium,150,2,5,1
104112,62,Female,Premium,177,8,3,1
101540,68,Female,Premium,63,13,10,0
104819,39,Female,Basic,51,39,0,1
101457,22,Male,Basic,142,29,0,0
102406,58,Male,Gold,168,1,0,1
104651,42,Female,Gold,149,48,8,0
100462,48,Female,Gold,162,37,4,0
104335,70,Female,Gold,43,41,0,0
103256,58,Female,Premium,133,19,9,1
100316,26,Male,Gold,25,20,4,1
101131,45,Male,Basic,129,8,0,1
102905,67,Female,Basic,116,8,0,1
101343,66,Male,Premium,59,14,2,0
101069,32,Female,Premium,134,47,9,0
100589,24,Female,Basic,156,42,2,0
100291,58,Female,Premium,156,4,9,0
104275,38,Female,Premium,194,26,9,0
104505,60,Male,Premium,34,2,0,0
100094,64,Female,Premium,158,18,1,1
102662,58,Male,Premium,67,20,7,0
103972,70,Male,Basic,43,26,6,0
103836,50,Male,Basic,100,30,9,1
100197,44,Male,Basic,164,46,7,1
102934,48,Male,Premium,41,16,7,0
100385,68,Female,Premium,90,8,4,1
101540,68,Female,Premium,63,13,10,0
104905,37,Female,Premium,42,37,6,1
101233,32,Male,Basic,44,16,5,0
104768,56,Male,Basic,49,39,10,0
100296,23,Male,Gold,170,10,10,0
104584,29,Male,Basic,104,27,2,0
103262,52,Female,Basic,17,17,0,1
101051,48,Male,Premium,94,33,5,0
103974,20,Male,Basic,149,3,6,1
104105,28,Female,Gold,77,50,9,0
104576,32,Female,Premium,179,44,3,0
104026,68,Female,Premium,42,40,6,0
101508,66,Male,Premium,43,27,9,1
102313,60,Female,Gold,84,33,9,1
100046,49,Male,Gold,55,43,10,1
102804,26,Female,Premium,185,14,1,0
103276,43,Female,Gold,152,9,9,1
103198,48,Female,Basic,46,7,5,0
104889,68,Female,Premium,190,48,1,1
101038,50,Male,Premium,177,22,8,1
100547,31,Female,Basic,16,4,3,0
101164,66,Male,Premium,37,6,10,0
102350,22,Male,Gold,99,4,6,1
104858,19,Female,Gold,93,44,2,0
102565,58,Female,Basic,11,48,4,0
102853,66,Female,Gold,33,25,7,0
101839,58,Female,Gold,178,20,10,1
103923,33,Female,Premium,195,15,2,0
102172,63,Female,Premium,165,4,1,0
100088,61,Female,Gold,194,40,8,1
101269,55,Female,Premium,139,43,1,0
104694,46,Female,Basic,10,4,5,1
100396,42,Female,Basic,180,16,3,0
103316,60,Female,Gold,73,22,0,1
101669,69,Female,Premium,173,37,4,0
104959,61,Male,Gold,174,38,2,0
101903,31,Female,Premium,64,1,10,1
104566,19,Male,Gold,74,2,1,0
103205,18,Male,Premium,182,20,5,0
100150,34,Male,Premium,100,21,9,0
103483,22,Male,Gold,80,33,9,0
102428,70,Male,Premium,68,44,0,1
104628,59,Female,Basic,124,33,4,1
104753,45,Female,Gold,83,50,2,0
102796,26,Male,Premium,14,21,5,1
102893,21,Female,Gold,136,42,10,0
101102,68,Female,Gold,64,16,5,0
101245,20,Male,Premium,61,47,4,0
102253,32,Female,Gold,136,37,9,1
104671,32,Female,Gold,200,7,10,0
100363,38,Male,Gold,50,30,0,0
104417,34,Female,Premium,143,27,10,0
103757,57,Male,Basic,113,39,2,1
103727,26,Male,Gold,159,23,0,0
101020,68,Female,Basic,156,6,5,1
102712,62,Female,Premium,196,13,10,0
103808,51,Male,Premium,168,42,10,0
100285,18,Male,Premium,135,16,7,0
102904,23,Female,Gold,173,34,3,0
101445,68,Female,Basic,91,20,0,0
104102,24,Male,Gold,134,49,9,0
103485,33,Female,Premium,71,16,8,0
101034,42,Female,Gold,83,32,6,0
100061,65,Male,Gold,96,16,8,0
103700,38,Female,Basic,143,45,9,0
104082,69,Female,Basic,25,28,3,1
103767,38,Female,Gold,57,41,3,0
103890,19,Female,Premium,156,16,0,0
103578,69,Male,Basic,95,5,8,1
102657,31,Female,Gold,56,14,10,1
100957,70,Male,Basic,111,15,3,1
103232,57,Male,Gold,7,45,7,0
102575,64,Female,Gold,167,45,4,0
102603,57,Male,Premium,72,19,5,0
101752,25,Male,Gold,173,3,10,1
104417,34,Female,Premium,143,27,10,0
100038,22,Female,Gold,194,49,1,1
101141,25,Male,Gold,108,30,7,0
101155,58,Female,Gold,37,19,8,0
101220,57,Male,Basic,72,21,10,0
103840,56,Female,Premium,79,19,0,1
103721,54,Male,Premium,191,29,0,0
100029,69,Female,Basic,62,29,4,1
104151,54,Male,Gold,167,19,1,0
101884,67,Female,Basic,19,38,10,0
100085,46,Male,Basic,99,6,10,1
100252,49,Male,Gold,152,27,6,0
100135,19,Male,Basic,135,37,10,1
104397,36,Female,Gold,118,49,2,1
104996,19,Female,Basic,15,7,3,0
102902,33,Male,Premium,159,12,2,0
102265,65,Female,Gold,93,49,1,0
104220,58,Female,Premium,60,44,0,0
104226,33,Female,Premium,32,3,5,0
104536,49,Male,Basic,115,32,8,0
100485,61,Male,Premium,122,44,0,0
102392,19,Male,Basic,53,17,5,1
101566,70,Male,Gold,191,35,1,0
102993,51,Male,Premium,165,28,0,0
102840,56,Male,Basic,145,18,8,0
103286,61,Male,Gold,64,17,1,0
102066,39,Female,Gold,109,2,9,0
101574,70,Male,Basic,49,29,9,0
104684,39,Female,Premium,28,14,5,0
104128,32,Male,Premium,104,48,5,0
102629,49,Male,Gold,93,8,1,0
101786,20,Male,Premium,50,8,8,1
104161,37,Male,Gold,33,4,1,0
104266,18,Female,Premium,19,21,5,0
103544,57,Female,Premium,21,31,8,0
103133,33,Male,Premium,47,50,4,0
100715,34,Male,Basic,51,36,7,0
104705,31,Female,Gold,135,22,0,0
102756,37,Male,Premium,25,12,5,1
104756,70,Male,Gold,183,20,10,1
101380,26,Male,Gold,89,6,5,0
102532,23,Female,Basic,70,50,8,0
101674,48,Male,Basic,9,37,10,1
103645,36,Male,Premium,32,5,7,0
103362,28,Male,Gold,102,15,5,1
104316,33,Female,Gold,119,32,5,0
104757,25,Male,Gold,52,50,5,1
102654,19,Female,Gold,107,43,3,0
100540,54,Female,Gold,128,37,1,0
100473,28,Female,Basic,66,31,3,0
101916,52,Male,Premium,192,15,2,0
104165,38,Female,Premium,192,28,1,0
102882,20,Male,Premium,115,49,4,0
102288,35,Male,Gold,30,42,6,0
101952,46,Male,Premium,152,41,3,0
104589,33,Male,Basic,150,38,1,1
104506,24,Male,Gold,194,8,10,1
100423,24,Female,Gold,55,29,2,1
101153,65,Male,Premium,115,47,1,0
103841,35,Female,Basic,165,1,4,0
103354,19,Male,Gold,141,14,5,1
100664,24,Female,Basic,170,8,5,0
100772,50,Male,Gold,34,44,10,1
103261,43,Female,Basic,162,7,4,0
101351,46,Male,Premium,71,6,1,0
104057,32,Male,Basic,60,39,4,0
102151,27,Male,Premium,124,28,3,0
102678,22,Male,Premium,142,24,10,0
102546,56,Female,Premium,167,43,9,0
101901,69,Male,Premium,185,25,9,0
104234,49,Female,Gold,29,30,5,0
100238,61,Male,Premium,148,13,7,0
100644,56,Female,Premium,79,31,3,0
102591,22,Female,Basic,184,18,4,1
103457,67,Female,Gold,179,35,10,0
101865,23,Female,Basic,191,43,8,1
101891,19,Male,Gold,57,35,5,0
101965,44,Female,Gold,107,40,4,1
104107,31,Male,Basic,58,42,2,1
100720,21,Male,Basic,151,36,3,1
102495,37,Male,Gold,59,7,8,1
103387,42,Female,Premium,135,31,6,0
101948,28,Male,Basic,84,37,3,1
104143,45,Female,Basic,169,34,4,0
101196,56,Male,Premium,30,50,4,0
100083,26,Male,Gold,194,8,1,0
102983,36,Male,Premium,117,16,7,0
101445,68,Female,Basic,91,20,0,0
101005,32,Female,Premium,116,44,6,0
104856,33,Male,Gold,138,25,0,0
102663,41,Male,Premium,120,3,4,0
102605,47,Male,Basic,192,26,10,0
102727,33,Female,Gold,32,37,6,0
102352,37,Female,Gold,78,49,2,0
104803,47,Female,Gold,159,46,7,0
103506,28,Male,Basic,197,32,0,1
103395,55,Female,Basic,128,44,1,1
104376,23,Male,Premium,75,33,7,0
103145,38,Female,Premium,6,45,6,0
102589,32,Female,Premium,58,31,6,1
104015,24,Female,Basic,102,12,0,0
101124,21,Male,Premium,44,12,0,0
100050,42,Female,Basic,171,29,9,0
102885,58,Male,Premium,190,26,8,0
102607,26,Male,Basic,36,26,4,1
104790,22,Female,Premium,58,33,6,0
104760,49,Male,Basic,26,46,7,1
101256,37,Male,Gold,141,28,6,0
101220,57,Male,Basic,72,21,10,0
101918,26,Male,Premium,121,21,4,0
100278,26,Male,Gold,144,32,1,0
100498,61,Male,Gold,80,25,8,0
103511,49,Male,Basic,172,25,1,1
102178,46,Female,Premium,130,27,0,0
101505,19,Female,Premium,108,11,6,0
102287,32,Female,Gold,89,5,10,0
104829,18,Male,Basic,199,13,1,0
101592,57,Male,Premium,112,10,5,0
102129,40,Female,Basic,84,17,0,0
103426,22,Male,Gold,90,9,8,0
101844,45,Female,Gold,43,10,5,0
100290,23,Male,Premium,165,25,10,1
102207,41,Female,Premium,90,17,0,0
100341,49,Male,Basic,101,1,9,1
102684,62,Female,Premium,17,48,10,1
101031,63,Female,Premium,66,41,7,0
104908,23,Male,Gold,137,8,9,0
104231,18,Female,Premium,110,46,2,1
102213,36,Female,Gold,175,50,10,0
101995,61,Female,Premium,66,19,10,0
101651,57,Male,Premium,92,18,7,1
101296,62,Male,Basic,152,37,3,0
101628,65,Male,Gold,150,35,10,1
104087,50,Female,Premium,149,43,4,0
103354,19,Male,Gold,141,14,5,1
101120,51,Male,Basic,93,7,9,0
100092,21,Female,Premium,57,49,3,0
101046,57,Male,Premium,24,3,6,1
102206,45,Male,Basic,9,31,6,0
104620,59,Female,Basic,47,8,6,1
100936,58,Female,Gold,12,20,4,0
104796,58,Female,Premium,160,5,8,0
102378,19,Female,Gold,154,30,7,0
102474,66,Female,Basic,129,27,7,0
104758,42,Female,Premium,153,25,9,1
100868,28,Female,Basic,149,1,8,0
101016,28,Male,Basic,135,9,7,0
100994,38,Female,Basic,68,5,8,0
103485,33,Female,Premium,71,16,8,0
103136,27,Female,Gold,90,19,10,0
103947,45,Male,Premium,70,14,2,0
103123,34,Female,Gold,75,23,2,1
104035,59,Female,Premium,125,34,1,0
103852,32,Female,Premium,179,18,4,0
100258,23,Male,Premium,43,35,8,0
101627,37,Female,Premium,72,16,6,1
100712,28,Female,Gold,164,26,8,0
101089,37,Male,Gold,192,45,1,1
100234,33,Female,Basic,73,40,8,1
103838,30,Male,Basic,187,25,1,1
102108,44,Female,Basic,74,44,8,0
102907,50,Male,Basic,141,48,6,1
104969,41,Male,Basic,145,43,6,0
101611,48,Male,Basic,20,30,8,0
100630,64,Female,Premium,57,18,2,0
100915,70,Female,Basic,94,20,1,1
100021,60,Male,Basic,92,1,9,0
103612,67,Female,Premium,146,35,0,0
100072,46,Male,Gold,136,45,2,0
103593,62,Female,Gold,86,29,1,0
104193,44,Male,Gold,20,32,10,0
100090,46,Female,Gold,86,15,1,0
101818,18,Female,Premium,26,32,6,0
101657,66,Female,Premium,8,26,8,0
100559,57,Female,Premium,50,3,6,0
101975,46,Female,Premium,176,35,5,0
100065,58,Female,Basic,12,7,6,0
104923,52,Male,Basic,31,49,9,0
102570,70,Female,Premium,153,21,3,0
103929,67,Male,Basic,132,44,9,0
104160,57,Male,Premium,28,30,9,1
100829,47,Female,Gold,54,8,9,1
101238,46,Male,Basic,50,24,3,0
104118,45,Female,Gold,22,14,4,0
103938,28,Male,Basic,192,45,9,1
100292,23,Female,Gold,120,29,6,1
104640,49,Male,Basic,183,28,6,0
101063,20,Female,Gold,182,30,8,1
103993,22,Male,Premium,56,13,3,0
102298,35,Male,Basic,52,38,8,1
104449,25,Male,Basic,72,40,5,0
102943,23,Female,Basic,177,11,8,0
103254,69,Male,Basic,123,2,4,1
102227,43,Female,Basic,5,34,10,0
102207,41,Female,Premium,90,17,0,0
103152,32,Male,Gold,148,5,4,0
103606,59,Female,Premium,33,27,7,0
100986,28,Female,Premium,117,42,3,1
102431,32,Male,Gold,89,15,8,0
102128,50,Male,Premium,18,42,3,0
102035,57,Male,Gold,60,20,5,0
103890,19,Female,Premium,156,16,0,0
104013,30,Female,Premium,38,49,8,0
104644,21,Male,Gold,16,14,1,0
100474,24,Female,Basic,27,11,9,1
100020,21,Female,Gold,6,13,6,0
100099,20,Female,Premium,19,20,2,1
104863,20,Female,Gold,101,29,7,1
103150,57,Female,Premium,78,34,10,0
103350,24,Female,Premium,50,28,10,0
101578,19,Female,Gold,175,25,2,1
104107,31,Male,Basic,58,42,2,1
102989,65,Female,Basic,51,26,1,1
101639,24,Female,Basic,92,39,5,0
101282,53,Female,Premium,92,30,9,0
101811,31,Female,Basic,21,18,4,1
103665,35,Female,Basic,176,16,0,0
100840,26,Female,Premium,146,2,9,0
100245,39,Female,Premium,152,38,3,0
104594,23,Male,Basic,167,11,9,1
100461,70,Male,Gold,110,36,9,0
104415,34,Female,Premium,173,6,7,0
102934,48,Male,Premium,41,16,7,0
104666,26,Male,Gold,23,40,3,0
101124,21,Male,Premium,44,12,0,0
100315,68,Male,Basic,146,42,3,0
103528,18,Female,Basic,101,15,0,1
100469,30,Female,Premium,62,24,6,0
101276,33,Female,Basic,112,27,6,0
101930,62,Female,Premium,99,50,8,0
101709,68,Male,Basic,80,2,2,0
103623,64,Male,Premium,97,2,0,0
101556,33,Female,Premium,11,43,10,1
102066,39,Female,Gold,109,2,9,0
101884,67,Female,Basic,19,38,10,0
103754,44,Female,Basic,179,22,3,0
102734,55,Male,Premium,192,5,7,0
102501,58,Female,Premium,148,7,8,1
104402,36,Female,Premium,152,16,2,1
101026,59,Female,Premium,138,17,6,0
100409,32,Female,Gold,177,47,7,1
104816,63,Female,Premium,155,25,2,0
100819,28,Male,Premium,96,35,8,0
102618,23,Female,Basic,138,19,3,1
103767,38,Female,Gold,57,41,3,0
103278,70,Female,Basic,158,24,5,0
100563,47,Female,Basic,94,22,9,0
102800,36,Male,Gold,95,36,7,0
103070,61,Female,Basic,186,46,5,1
104914,36,Female,Basic,88,42,6,0
102419,52,Male,Gold,167,16,2,0
100026,45,Female,Gold,192,13,8,0
104029,24,Male,Basic,54,22,8,1
104275,38,Female,Premium,194,26,9,0
101226,53,Male,Premium,110,10,9,0
101537,59,Female,Basic,93,46,0,1
100953,32,Male,Gold,11,6,5,0
103619,57,Male,Gold,88,43,9,0
103263,57,Female,Gold,166,39,5,0
103926,19,Female,Premium,13,18,7,1
101101,47,Female,Gold,154,26,10,0
103401,34,Male,Premium,124,50,10,0
101881,65,Female,Gold,28,35,4,0
101024,21,Female,Basic,8,11,4,1
104041,66,Male,Gold,69,19,8,1
100472,40,Female,Basic,121,2,3,0
103532,56,Female,Gold,181,37,6,0
103317,41,Female,Basic,112,18,6,0
100685,29,Male,Premium,43,50,1,0
100141,40,Female,Gold,141,9,3,0
103180,43,Female,Gold,124,38,2,0
100405,50,Female,Basic,64,20,3,0
103566,58,Male,Premium,80,45,5,0
102417,26,Female,Gold,41,40,3,1
100294,37,Male,Basic,117,43,9,0
101224,65,Male,Gold,76,32,3,0
103597,21,Male,Premium,88,11,5,1
101843,35,Female,Basic,145,2,5,1
100572,50,Male,Basic,200,10,7,1
104058,33,Female,Premium,183,41,3,0
101151,55,Male,Gold,196,15,2,0
101202,53,Female,Gold,78,37,3,0
101884,67,Female,Basic,19,38,10,0
101530,35,Female,Gold,84,12,5,0
102606,34,Male,Basic,16,25,8,0
103274,26,Male,Gold,200,24,10,0
102719,21,Female,Basic,64,7,0,0
100989,53,Male,Gold,173,30,9,0
100121,30,Female,Basic,16,34,9,1
104168,69,Female,Basic,88,12,3,0
101311,23,Female,Premium,162,12,3,0
101333,47,Male,Basic,161,15,1,1
103946,46,Male,Gold,20,4,7,0
100395,43,Female,Premium,47,7,1,1
103403,59,Male,Gold,185,3,4,0
103867,56,Female,Basic,151,21,10,0
104513,69,Female,Premium,130,10,6,0
103976,40,Male,Basic,185,4,2,1
100993,26,Female,Gold,30,50,8,0
100166,28,Male,Basic,66,2,6,1
101660,55,Male,Premium,152,6,6,1
100951,20,Male,Gold,60,36,2,0
100967,60,Male,Premium,21,28,7,0
104463,66,Female,Basic,28,35,5,1
101754,29,Female,Basic,111,8,5,0
101343,66,Male,Premium,59,14,2,0
101813,22,Male,Premium,154,27,2,0
104576,32,Female,Premium,179,44,3,0
103642,18,Male,Gold,27,49,9,0
103444,64,Female,Gold,24,25,3,0
103936,59,Female,Basic,7,42,9,1
104399,21,Female,Basic,62,7,4,0
101766,23,Female,Premium,49,48,2,0
101765,40,Male,Premium,137,3,10,1
102993,51,Male,Premium,165,28,0,0
101212,64,Female,Basic,145,31,10,1
100442,40,Male,Basic,57,37,0,1
100344,64,Female,Basic,196,12,9,0
101917,59,Female,Gold,67,33,10,0
103782,24,Female,Basic,143,24,5,1
103819,61,Female,Premium,144,37,7,0
103468,28,Female,Premium,56,43,10,0
104491,57,Male,Premium,7,43,6,0
100685,29,Male,Premium,43,50,1,0
104350,70,Male,Gold,174,23,2,0
103418,60,Female,Basic,45,39,3,0
100864,61,Female,Basic,33,22,5,0
104211,70,Male,Premium,83,9,9,0
104685,45,Male,Premium,86,44,2,0
101858,56,Male,Gold,85,46,9,0
100613,63,Female,Gold,193,39,0,0
102655,43,Female,Premium,128,26,2,0
100900,62,Female,Premium,65,13,3,0
102820,33,Male,Gold,82,26,4,0
102663,41,Male,Premium,120,3,4,0
103091,30,Female,Basic,152,47,4,1
101846,63,Female,Gold,123,50,8,0
102570,70,Female,Premium,153,21,3,0
102949,54,Female,Premium,18,15,9,0
104982,20,Male,Gold,22,8,10,1
103386,63,Female,Gold,183,41,1,0
101581,31,Male,Premium,112,47,4,0
103953,27,Male,Basic,148,34,7,1
101439,27,Female,Basic,38,24,9,0
101591,42,Female,Basic,174,41,8,1
101608,26,Female,Basic,194,4,5,0
103142,53,Male,Premium,78,36,7,1
103244,57,Male,Basic,111,19,4,0
103874,44,Male,Premium,179,49,10,0
101378,63,Female,Gold,165,31,2,0
100246,22,Male,Basic,191,48,9,0
103850,35,Female,Premium,96,4,3,1
101195,26,Female,Premium,40,4,2,0
100040,19,Male,Gold,194,7,2,0
101478,35,Male,Gold,15,13,8,1
104410,52,Female,Premium,126,36,0,0
103073,58,Female,Basic,48,26,0,0
102419,52,Male,Gold,167,16,2,0
103069,47,Female,Basic,148,35,9,1
104902,69,Female,Premium,125,3,3,0
101243,55,Female,Basic,168,7,7,0
100878,40,Female,Premium,47,45,5,1
104346,18,Male,Basic,78,35,9,1
101277,40,Female,Premium,183,49,4,1
102652,36,Male,Premium,21,41,2,0
103288,26,Female,Basic,125,24,6,0
102086,36,Male,Gold,103,25,2,1
102525,61,Male,Gold,165,27,7,1
102506,53,Female,Gold,140,6,6,1
100891,57,Male,Premium,188,45,4,0
100184,25,Male,Gold,125,49,0,0
104175,36,Female,Premium,190,48,8,0
101762,38,Male,Basic,170,23,4,0
100986,28,Female,Premium,117,42,3,1
101608,26,Female,Basic,194,4,5,0
102184,54,Male,Basic,175,44,8,0
101464,50,Female,Basic,68,44,9,0
103431,35,Male,Premium,20,24,2,0
101587,25,Female,Basic,157,22,8,1
100186,47,Male,Gold,7,47,5,1
103579,38,Male,Basic,178,23,3,0
103468,28,Female,Premium,56,43,10,0
104249,47,Male,Premium,186,46,9,1
103947,45,Male,Premium,70,14,2,0
104455,63,Male,Gold,115,25,2,1
101020,68,Female,Basic,156,6,5,1
103765,60,Female,Premium,113,45,2,1
101141,25,Male,Gold,108,30,7,0
103218,54,Female,Gold,59,45,6,0
100642,46,Female,Gold,137,10,4,0
101967,48,Male,Premium,170,35,8,1
104307,21,Female,Gold,22,16,4,0
101791,29,Male,Basic,102,25,8,0
100783,23,Male,Basic,30,23,2,1
103797,25,Female,Premium,86,4,8,0
103779,27,Male,Premium,131,24,1,1
103040,45,Female,Premium,133,3,10,0
102160,58,Male,Premium,118,30,8,0
104563,30,Male,Gold,173,12,8,0
103385,23,Male,Basic,114,7,7,1
104938,54,Male,Basic,100,31,3,0
101244,20,Female,Gold,186,26,5,1
104651,42,Female,Gold,149,48,8,0
102644,60,Male,Gold,11,29,6,0
101384,47,Male,Gold,151,45,0,0
101272,55,Female,Gold,21,3,10,1
102353,34,Male,Gold,43,50,10,0
100581,44,Male,Premium,142,31,9,0
100748,27,Female,Basic,140,14,10,0
102287,32,Female,Gold,89,5,10,0
100524,61,Male,Basic,190,38,10,1
102131,48,Female,Premium,14,13,2,1
102610,24,Female,Gold,96,28,8,0
100925,58,Female,Premium,125,7,5,0
100812,23,Female,Gold,177,47,0,1
104043,68,Female,Premium,151,11,5,1
103739,51,Female,Premium,126,9,2,1
101644,40,Male,Basic,65,22,1,0
104857,22,Male,Premium,111,24,9,0
104833,22,Male,Gold,79,23,5,0
103277,39,Female,Gold,166,4,7,0
104387,29,Male,Premium,21,4,2,1
102782,22,Female,Gold,198,12,3,0
103795,43,Male,Gold,21,15,2,1
103469,34,Male,Gold,97,3,5,0
100672,24,Male,Gold,49,39,9,0
101109,45,Female,Premium,64,42,4,1
103935,18,Male,Premium,76,50,7,1
103416,51,Male,Premium,191,4,0,0
102209,23,Female,Gold,38,23,3,0
104802,46,Female,Premium,77,47,0,0
104692,32,Male,Gold,21,40,6,1
102805,63,Male,Gold,164,48,10,1
102283,46,Female,Premium,198,41,1,0
102706,19,Male,Basic,46,16,7,0
104045,21,Female,Premium,159,8,5,0
102353,34,Male,Gold,43,50,10,0
104780,56,Female,Premium,110,32,1,0
101095,20,Female,Premium,166,18,3,0
102656,45,Male,Premium,56,26,8,1
101419,50,Male,Gold,198,9,5,0
100329,55,Female,Premium,123,44,2,0
102339,44,Male,Basic,168,34,10,0
100401,66,Female,Premium,54,23,7,0
102017,70,Male,Gold,49,18,1,0
104016,23,Male,Premium,131,49,0,0
100501,42,Female,Basic,183,12,4,1
103537,32,Female,Premium,58,47,7,1
104227,57,Male,Gold,26,12,9,0
100501,42,Female,Basic,183,12,4,1
100414,44,Male,Premium,146,30,8,0
101224,65,Male,Gold,76,32,3,0
103750,34,Female,Premium,117,18,2,1
102154,49,Female,Basic,160,38,5,1
103981,39,Male,Gold,23,35,4,1
100928,38,Male,Basic,111,19,8,1
102100,27,Male,Premium,45,19,1,1
103387,42,Female,Premium,135,31,6,0
100903,49,Male,Basic,151,35,9,1
100932,70,Female,Gold,85,35,9,0
103444,64,Female,Gold,24,25,3,0
102617,25,Female,Basic,195,42,4,1
100711,18,Female,Basic,177,22,10,1
102540,50,Male,Gold,194,33,2,0
103714,44,Male,Basic,117,14,9,0
104347,44,Female,Basic,40,26,4,0
104646,34,Female,Basic,57,38,2,0
101000,27,Male,Basic,37,23,10,1
103411,32,Female,Gold,124,48,5,0
103521,37,Female,Basic,50,46,9,1
102747,20,Female,Premium,47,11,2,0
104003,22,Male,Premium,83,30,0,0
102983,36,Male,Premium,117,16,7,0
104922,32,Male,Gold,192,42,1,0
100257,61,Female,Basic,132,27,1,1
103592,29,Male,Basic,168,3,5,1
104622,53,Female,Premium,152,45,4,0
101652,20,Female,Basic,15,26,10,1
100075,62,Female,Premium,58,11,8,0
102054,39,Female,Basic,152,11,1,0
103073,58,Female,Basic,48,26,0,0
103168,50,Male,Premium,53,49,8,0
100689,33,Male,Premium,145,8,3,0
104492,64,Female,Gold,132,26,8,1
104465,56,Female,Basic,71,20,8,0
100900,62,Female,Premium,65,13,3,0
102212,34,Female,Gold,123,14,1,0
102611,24,Male,Gold,145,49,8,0
104432,29,Female,Basic,137,45,4,0
102540,50,Male,Gold,194,33,2,0
102623,53,Male,Gold,64,49,6,1
100710,38,Male,Basic,48,4,5,1
102134,31,Male,Gold,109,10,7,0
104391,25,Female,Premium,97,21,2,1
104451,61,Female,Basic,19,48,10,0
104780,56,Female,Premium,110,32,1,0
101774,69,Female,Gold,185,34,1,0
100224,61,Male,Premium,176,32,9,1
100734,39,Female,Gold,148,8,0,0
102572,53,Female,Gold,70,29,6,0
101923,26,Male,Premium,68,44,8,0
101758,36,Male,Gold,174,21,8,0
103209,36,Male,Premium,15,5,1,0
100051,30,Male,Premium,22,43,6,0
104842,59,Male,Gold,23,39,6,0
102675,46,Male,Premium,153,33,1,0
101901,69,Male,Premium,185,25,9,0
100045,27,Female,Premium,135,17,3,0
104818,46,Male,Premium,184,36,5,1
104693,67,Male,Premium,70,10,0,0
102426,51,Male,Basic,157,23,6,0
103256,58,Female,Premium,133,19,9,1
104888,29,Female,Gold,143,37,5,0
102254,57,Male,Premium,106,14,9,0
101696,39,Female,Gold,72,37,0,0
104268,21,Male,Basic,126,20,6,0
103158,70,Male,Basic,80,39,4,0
100249,32,Male,Premium,94,12,9,0
103027,46,Male,Gold,169,12,6,0
103779,27,Male,Premium,131,24,1,1
101628,65,Male,Gold,150,35,10,1
103949,29,Male,Gold,149,28,1,1
101254,51,Female,Premium,179,1,8,0
104296,47,Male,Premium,103,3,8,0
104217,47,Male,Basic,141,27,0,1
101147,49,Female,Premium,71,45,9,1
103158,70,Male,Basic,80,39,4,0
102849,25,Male,Basic,154,42,4,1
100203,23,Female,Basic,56,10,0,0
104089,25,Female,Basic,52,50,5,0
100786,36,Female,Gold,63,1,6,0
101205,67,Female,Premium,138,29,10,0
100289,28,Male,Gold,124,19,1,0
100333,58,Male,Gold,113,25,0,0
101851,19,Female,Basic,36,50,8,0
104970,43,Male,Premium,164,10,0,0
100330,20,Female,Premium,26,5,2,0
102228,46,Male,Gold,151,24,0,0
100161,23,Male,Basic,90,16,5,1
100405,50,Female,Basic,64,20,3,0
100947,26,Female,Gold,113,50,0,0
104894,55,Male,Gold,111,43,1,0
101977,19,Female,Gold,108,36,4,0
103598,22,Female,Basic,117,27,4,0
103099,28,Male,Gold,146,16,2,1
100667,56,Female,Premium,113,1,9,1
102322,60,Male,Premium,72,50,7,0
104098,46,Male,Basic,17,1,2,1
100607,52,Female,Basic,145,46,6,1
100107,49,Female,Basic,140,40,7,1
104167,20,Male,Basic,69,18,9,0
100988,51,Male,Gold,46,35,3,1
101995,61,Female,Premium,66,19,10,0
102424,40,Female,Gold,81,43,5,0
102446,18,Male,Basic,36,37,3,0
103274,26,Male,Gold,200,24,10,0
103364,50,Male,Gold,50,25,3,0
101049,67,Female,Premium,51,23,10,1
103566,58,Male,Premium,80,45,5,0
100537,59,Female,Gold,144,45,7,0
